Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52),C2H3X(241)
4.589010201016168e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08418100477733167,0.13506819719945853,0.060326759060824124,0.04102664416476067,0.11786868137484113,0.00036292932524737223,4.956684121204507e-10,1.362175395053805e-06,1.4834893035401418e-07,1.1787272994944767e-15,2.8088166921199083e-31,9.826172789884473e-19,1.4081327199930699e-19,7.522506409607045e-05,2.1357553631477226e-21,2.250536840522455e-21,7.053873588897305e-16,1.411050622693376e-17,1.4225045721422694e-14,0.0002493642663332944,0.00010427706069485827,0.00021508082879985222,0.0011068865619268667,0.01431258466642893,1.0901480928060307e-10,4.912451313192498e-07,0.02339727767544243,0.00028939661096159136,2.08700127293567e-06,8.978757967180116e-08,1.0344150046688415e-05,7.026338436466878e-14,6.917511222934678e-32,1.1911496456374253e-07
4.595639854928315e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08417843836180598,0.1350004571284634,0.06023895513355022,0.04106691440046838,0.11798877021306887,0.00036388315123846545,4.956140634139466e-10,1.3628998653351611e-06,1.4845605997222226e-07,1.177681514266304e-15,2.816140602139567e-31,9.838824684904525e-19,1.409797680768624e-19,7.524069706445068e-05,2.1321901590056145e-21,2.2557860661242646e-21,7.036610497567501e-16,1.4123311447100534e-17,1.4234002304473654e-14,0.0002496829783686254,0.00010437921925741459,0.0002150494742872948,0.0011072310465380666,0.014287364509288497,1.0909232750819847e-10,4.907534117500686e-07,0.023424358660925165,0.00028935305500998404,2.09242608821143e-06,8.95639879061619e-08,1.0354373027159503e-05,7.042416404927979e-14,6.918617835995713e-32,1.193248409277118e-07
4.6022695088404616e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08417583099509318,0.134932787368848,0.060151284387139584,0.04110710782318508,0.11810871306992803,0.00036483940352959726,4.95559544280368e-10,1.363621963737354e-06,1.4856293748559424e-07,1.1766367931662188e-15,2.8234666533212514e-31,9.851491636397007e-19,1.4114594489554041e-19,7.525620293324811e-05,2.1286274059406096e-21,2.261041529662121e-21,7.019391094641738e-16,1.413613488522181e-17,1.424293780528875e-14,0.0002500019350211009,0.00010448112229229304,0.00021501794353729847,0.0011075751477044491,0.014262178430376535,1.0916989623284333e-10,4.902620633360059e-07,0.023451447333306737,0.00028930926063804345,2.0978635314006388e-06,8.934093130172167e-08,1.0364577512724482e-05,7.058520109755265e-14,6.919715949951589e-32,1.1953475087289015e-07
4.6088991627526084e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08417318273112118,0.1348651878993197,0.060063746696969636,0.04114722451687412,0.11822851001617327,0.00036579808700671913,4.955048548941843e-10,1.3643416951532862e-06,1.4866956318294403e-07,1.1755931354126398e-15,2.8307948203938665e-31,9.864173644395283e-19,1.4131180276699795e-19,7.527158217209511e-05,2.1250671289664213e-21,2.2663032293897746e-21,7.002215280012857e-16,1.4148976566116396e-17,1.4251852275074198e-14,0.000250321135939922,0.00010458276993555578,0.00021498623681889684,0.0011079188641633978,0.01423702643924805,1.0924751538109902e-10,4.897710863432788e-07,0.023478543629932316,0.0002892652282079855,2.10331362278202e-06,8.911840886304597e-08,1.0374763502068168e-05,7.074649537884374e-14,6.92080556110871e-32,1.1974469413387863e-07
4.615528816664755e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08417049362408903,0.1347976586984132,0.05997634193814413,0.041187264565706254,0.11834816112292375,0.00036675920655791024,4.954499954318835e-10,1.3650590644706636e-06,1.4877593735346393e-07,1.1745505402244933e-15,2.838125078165125e-31,9.876870708846254e-19,1.414773420048749e-19,7.528683524926564e-05,2.121509352896753e-21,2.2715711635235216e-21,6.985082953754212e-16,1.4161836514612172e-17,1.4260745764923397e-14,0.0002506405807725763,0.00010468416232498854,0.00021495435440287088,0.0011082621946533896,0.014211908545222135,1.0932518488918653e-10,4.892804810377664e-07,0.02350564748810656,0.0002892209580844165,2.1087763826238755e-06,8.889641959561232e-08,1.0384930994004312e-05,7.090804676088846e-14,6.921886665857707e-32,1.1995467044517525e-07
4.622158470576902e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08416776372846567,0.13473019974449102,0.05988906998549461,0.04122722805405857,0.11846766646166221,0.00036772276707332154,4.95394966071978e-10,1.3657740765719885e-06,1.4888206028672245e-07,1.1735090068212207e-15,2.845457401521487e-31,9.889582829610144e-19,1.4164256292477615e-19,7.530196263167785e-05,2.1179541023463106e-21,2.2768453302421764e-21,6.967994016119238e-16,1.4174714755546472e-17,1.4269618325817046e-14,0.00025096026916483587,0.00010478529960009563,0.00021492229656174534,0.0011086051379140158,0.014186824757382102,1.0940290468791902e-10,4.887902476850148e-07,0.023532758845094592,0.0002891764506343296,2.1142518311837787e-06,8.867496250541618e-08,1.0395079987475425e-05,7.106985510838859e-14,6.922959260673614e-32,1.201646795411772e-07
4.628788124489049e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08416499309898885,0.13466281101574357,0.05980193071358198,0.041267115066513226,0.11858702610423429,0.0003686887734451218,4.953397669950081e-10,1.3664867363345487e-06,1.4898793227266203e-07,1.1724685344227826e-15,2.852791765428089e-31,9.902310006460286e-19,1.4180746584425387e-19,7.531696478489682e-05,2.114401401731795e-21,2.2821257276870247e-21,6.950948367541535e-16,1.4187611313765372e-17,1.4278470008623365e-14,0.00025128020076075876,0.0001048861819020949,0.00021489006356978523,0.0011089476926859987,0.01416177508457562,1.0948067470396064e-10,4.883003865502049e-07,0.02355987763812307,0.00028913170622709854,2.1197399887082724e-06,8.845403659946608e-08,1.040521048155262e-05,7.123192028313583e-14,6.924023342115988e-32,1.2037472115618436e-07
4.635417778401196e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08416218179066386,0.13459549249018893,0.05971492399669798,0.04130692568785625,0.11870624012284763,0.00036965723056744146,4.952843983835465e-10,1.3671970486304116e-06,1.490935536015965e-07,1.1714291222496693e-15,2.8601281449286843e-31,9.91505223908293e-19,1.4197205108278972e-19,7.533184217313692e-05,2.1108512752729082e-21,2.287412353961798e-21,6.933945908634342e-16,1.420052621412397e-17,1.4287300864098197e-14,0.00025160037520268786,0.00010498680937391275,0.00021485765570299255,0.0011092898577112092,0.014136759535414834,1.0955849487412761e-10,4.878108978981946e-07,0.023587003804381213,0.0002890867252344745,2.1252408754325566e-06,8.823364088516506e-08,1.0415322475435446e-05,7.139424214533147e-14,6.925078906829091e-32,1.205847950244015e-07
4.642047432313343e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08415932985876236,0.1345282441456733,0.05962804970886664,0.04134666000307646,0.11882530859007127,0.00037062814333631777,4.952288604222021e-10,1.3679050183264135e-06,1.4919892456420867e-07,1.1703907695229045e-15,2.867466515145567e-31,9.92780952707703e-19,1.4213631896177732e-19,7.534659525926478e-05,2.107303746993341e-21,2.2927052071326385e-21,6.916986540190755e-16,1.421345948148691e-17,1.429611094288526e-14,0.0002519207921312491,0.00010508718216017904,0.0002148250732391028,0.0011096316317326907,0.014111778118276531,1.0963636512995613e-10,4.873217819934607e-07,0.023614137281021845,0.0002890415080305811,2.1307545115801835e-06,8.801377437108837e-08,1.042541596845172e-05,7.155682055215469e-14,6.926125951542023e-32,1.2079490087994153e-07
4.64867708622549e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.0841564373588213,0.1344610659598712,0.05954130772384594,0.04138631809736418,0.11894423157883474,0.0003716015166496386,4.951731532976239e-10,1.3686106502841537e-06,1.4930404545154787e-07,1.1693534754640505e-15,2.874806851279511e-31,9.940581869954047e-19,1.4230026980450465e-19,7.536122450480163e-05,2.103758840721768e-21,2.298004285228064e-21,6.900070163183007e-16,1.4226411140727488e-17,1.4304900295516273e-14,0.00025224145118535297,0.00010518730040722199,0.00021479231645758136,0.0011099730134946733,0.014086830841302266,1.097142853975155e-10,4.8683303910014e-07,0.0236412780051624,0.00028899605499190884,2.1362809173627523e-06,8.779443606601099e-08,1.0435490960057366e-05,7.171965535774235e-14,6.927164473068862e-32,1.2100503845682781e-07
4.6553067401376365e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08415350434664153,0.13439395791028538,0.059454697915129195,0.0414259000561101,0.11906300916242722,0.00037257735540708773,4.951172771985049e-10,1.3693139493599842e-06,1.4940891655502776e-07,1.168317239295217e-15,2.882149128609692e-31,9.953369267137735e-19,1.4246390393613655e-19,7.53757303699262e-05,2.1002165800928295e-21,2.3033095862389362e-21,6.883196678762985e-16,1.4239381216727984e-17,1.4313668972411114e-14,0.00025256235200219384,0.00010528716426306312,0.0002147593856396197,0.001110314001742593,0.014061917712398522,1.0979225561458482e-10,4.863446694819823e-07,0.023668425913885995,0.0002889503664973099,2.1418201129795975e-06,8.757562498015707e-08,1.0445547449836205e-05,7.188274641478355e-14,6.928194468308794e-32,1.2121520748899728e-07
4.661936394049783e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08415053087828683,0.13432691997424723,0.05936822015594661,0.04146540596490405,0.11918164141449682,0.0003735556645100878,4.95061232315586e-10,1.3700149204050015e-06,1.495135381664238e-07,1.1672820602390678e-15,2.8894933224936246e-31,9.96617171796396e-19,1.4262722168369753e-19,7.539011331347713e-05,2.096676988548117e-21,2.3086211081184366e-21,6.866365988261053e-16,1.4252369734380357e-17,1.4322417023878046e-14,0.0002528834942172472,0.00010538677387741194,0.00021472628106813154,0.0011106545952231169,0.014037038739236887,1.0987027571399409e-10,4.858566734024099e-07,0.023695580944242442,0.00028890444292799564,2.1473721186174818e-06,8.735734012356151e-08,1.0455585437499832e-05,7.204609357295911e-14,6.929215934246281e-32,1.2142540771030336e-07
4.66856604796193e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08414751701008252,0.13425995212891648,0.059281874319266833,0.04150483590953384,0.11930012840904976,0.00037453644886174543,4.95005018841659e-10,1.3707135682650395e-06,1.4961791057787052e-07,1.1662479375188216e-15,2.8968394083670833e-31,9.97898922168049e-19,1.4279022337605427e-19,7.540437379295569e-05,2.0931400893371533e-21,2.313938848782024e-21,6.84957799318722e-16,1.426537671858519e-17,1.4331144500113845e-14,0.0002532048774642724,0.00010548612940166092,0.0002146930030277493,0.0011109947926841528,0.014012193929254187,1.0994834562030953e-10,4.853690511244007e-07,0.023722743033249272,0.0002888582846675276,2.1529369544502884e-06,8.713958050827079e-08,1.0465604922887393e-05,7.220969667866115e-14,6.930228867951165e-32,1.2163563885451823e-07
4.675195701874077e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08414446279861441,0.13419305435128198,0.059195660277798406,0.041544189975984074,0.11941847022044956,0.0003755197133667939,4.949486369715702e-10,1.3714098977806613e-06,1.497220340818597e-07,1.1652148703582665e-15,2.9041873617440365e-31,9.991821777446795e-19,1.4295290934389882e-19,7.54185122645284e-05,2.0896059055183634e-21,2.3192628061074107e-21,6.832832595229084e-16,1.4278402194251872e-17,1.4339851451203977e-14,0.0002535265013753117,0.00010558523098888031,0.00021465955180482015,0.0011113345928748732,0.013987383289652681,1.1002646527252555e-10,4.848818029106475e-07,0.023749912117892798,0.00028881189210181547,2.158514640638711e-06,8.692234514536709e-08,1.047560590596543e-05,7.237355557705678e-14,6.931233266578799e-32,1.2184590065533626e-07
4.681825355786224e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08414136830072742,0.13412622661816148,0.05910957790399132,0.04158346825043494,0.11953666692341616,0.00037650546293153817,4.948920869022233e-10,1.372103913787149e-06,1.498259089712376e-07,1.1641828579817577e-15,2.9115371582165657e-31,1.0004669384333843e-18,1.4311527991973114e-19,7.543252918302972e-05,2.08607445996005e-21,2.3245929779345424e-21,6.816129696254196e-16,1.4291446186299783e-17,1.4348537927122794e-14,0.0002538483655806866,0.00010568407879381272,0.0002146259276874018,0.0011116739945457388,0.013962606827400229,1.1010463460584627e-10,4.84394929023353e-07,0.023777088135129097,0.00028876526561910995,2.1641051973299425e-06,8.67056330490298e-08,1.0485588386827672e-05,7.253767011043087e-14,6.93222912737021e-32,1.2205619284637628e-07
4.688455009698371e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08413823357352453,0.13405946890620168,0.059023627070038574,0.04162267081926103,0.11965471859302529,0.00037749370246379683,4.948353688325837e-10,1.3727956211144976e-06,1.4992953553920235e-07,1.1631518996142327e-15,2.918888773454793e-31,1.0017532041323934e-18,1.4327733543784224e-19,7.544642500196444e-05,2.0825457753413573e-21,2.329929362065556e-21,6.799469198306282e-16,1.4304508719656845e-17,1.435720397773369e-14,0.00025417046970900174,0.00010578267297286794,0.00021459213096525909,0.0011120129964485067,0.013937864549230464,1.1018285354202764e-10,4.839084297244571e-07,0.0238042710218851,0.00028871840561000027,2.1697086446573697e-06,8.648944323094301e-08,1.0495552365694896e-05,7.270204011726585e-14,6.933216447652189e-32,1.22266515161185e-07
4.695084663610518e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08413505867436545,0.13399278119187868,0.058937807647877614,0.04166179776903009,0.1197726253047074,0.00037848443687284704,4.947784829636803e-10,1.3734850245874054e-06,1.50032914079302e-07,1.1621219944812045e-15,2.9262421832068107e-31,1.0030409747310472e-18,1.4343907623429742e-19,7.546020017351077e-05,2.0790198741532395e-21,2.3352719562647512e-21,6.782851003610188e-16,1.4317589819259515e-17,1.4365849652789277e-14,0.0002544928133871447,0.00010588101368411772,0.00021455816192985898,0.0011123515973362579,0.013913156461642996,1.1026112202115064e-10,4.834223052753315e-07,0.02383146071505955,0.0002886713124674005,2.175325002740256e-06,8.627377470812461e-08,1.0505497842914666e-05,7.286666543521954e-14,6.934195224837411e-32,1.2247686733323905e-07
4.701714317522665e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08413184366086553,0.133926163451498,0.05885211950919189,0.04170084918650191,0.11989038713424702,0.00037947767106936677,4.947214294986089e-10,1.374172129025268e-06,1.5013604488543183e-07,1.1610931418087838e-15,2.9335973632985974e-31,1.0043302501097797e-18,1.4360050264691915e-19,7.547385514852217e-05,2.0754967786994158e-21,2.340620758258586e-21,6.766275014564247e-16,1.4330689510054672e-17,1.4374475001931543e-14,0.00025481539624027993,0.00010597910108729038,0.00021452402087436746,0.0011126897959634133,0.013888482570903578,1.1033943998293962e-10,4.829365559372197e-07,0.0238586571515241,0.00028862398658655925,2.1809542916834347e-06,8.605862649180578e-08,1.0515424818961227e-05,7.303154589930457e-14,6.935165456424592e-32,1.2268724909594845e-07
4.7083439714348115e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08412858859089431,0.1338596156611948,0.058766562525412416,0.041739825158627036,0.12000800415778176,0.0003804734099653782,4.94664208642535e-10,1.374856939242167e-06,1.5023892825183182e-07,1.1600653408236678e-15,2.940954289633942e-31,1.0056210301400963e-18,1.4376161501527053e-19,7.548739037653121e-05,2.071976511097332e-21,2.345975765735631e-21,6.749741133750926e-16,1.4343807816997765e-17,1.4383080074692063e-14,0.00025513821789185465,0.00010607693534376538,0.00021448970809364424,0.001113027591085758,0.013863842883044337,1.1041780734447142e-10,4.824511819705648e-07,0.02388586026812429,0.000288576428365034,2.1865965315769994e-06,8.584399760343432e-08,1.0525333294435223e-05,7.319668133998819e-14,6.936127139998576e-32,1.228976601826591e-07
4.714310659955744e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.0841256248276705,0.13379978243737659,0.05868967327099119,0.0417748390997857,0.1201137357330407,0.0003813717205506784,4.946125669240007e-10,1.3754713108530042e-06,1.5033131196408815e-07,1.159141218491062e-15,2.9475769965211175e-31,1.006784018531078e-18,1.4390634792097413e-19,7.549947006852775e-05,2.068810706199441e-21,2.3508005762121647e-21,6.734896563182041e-16,1.4355630230685515e-17,1.4390807344719113e-14,0.000255428961238333,0.00010616476986887299,0.00021445868001098413,0.001113331260672015,0.013841696412230996,1.10488380160378e-10,4.820146665585233e-07,0.02391034873236304,0.0002885334276448316,2.1916856371361216e-06,8.565127481074242e-08,1.0534235104970473e-05,7.33455211013842e-14,6.936985344737238e-32,1.2308705501228088e-07
4.719680679624583e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08412292977507076,0.13374598094864606,0.058620563606375034,0.04180629951010942,0.12020879396462757,0.0003821819410708296,4.945659737202046e-10,1.3760226626647863e-06,1.504142863224248e-07,1.1583102357373996e-15,2.9535386110175255e-31,1.0078317499465145e-18,1.4403639048767416e-19,7.551025944028313e-05,2.0659634685226423e-21,2.3551472001851007e-21,6.721565485883029e-16,1.4366283327952945e-17,1.4397747909278922e-14,0.0002556907951391931,0.00010624364583675237,0.0002144306361932573,0.0011136042822435842,0.01382178828308554,1.1055192982891973e-10,4.816220629880903e-07,0.023932392894670827,0.00028849456660824115,2.1962748273101635e-06,8.547818268336681e-08,1.0542233922891133e-05,7.347965324908721e-14,6.937751806106692e-32,1.232575303218309e-07
4.725050699293422e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08412020854514195,0.13369222531117092,0.05855153976307299,0.041837710575961584,0.12030375732552377,0.00038299381366216145,4.945192710627631e-10,1.3765725177803196e-06,1.504970988598413e-07,1.1574799416228157e-15,2.9595013286352963e-31,1.0088804683060184e-18,1.441662276193056e-19,7.552097104099094e-05,2.063118124918847e-21,2.359497891341406e-21,6.708261863153411e-16,1.4376948683675912e-17,1.440467525821204e-14,0.0002559527850405482,0.00010632235600740879,0.00021440248023641074,0.0011138770368679357,0.013801902604409869,1.1061551179023678e-10,4.812297061610344e-07,0.023954441327444682,0.0002884555538473837,2.200872550273619e-06,8.530542953912507e-08,1.0550220604067786e-05,7.361395237970574e-14,6.938512655113487e-32,1.2342802439654342e-07
4.730420718962261e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08411746116912147,0.13363851551194178,0.05848260167227991,0.041869072343912545,0.12039862585686695,0.000383807340937454,4.94472459064697e-10,1.3771208787477626e-06,1.505797497333604e-07,1.1566503357375117e-15,2.965465136717855e-31,1.0099301735240687e-18,1.4429585949959695e-19,7.553160510702385e-05,2.0602746867884623e-21,2.363852648379808e-21,6.694985643564507e-16,1.4387626311134268e-17,1.4411589417630154e-14,0.00025621493073897975,0.00010640090046975434,0.0002143742123003807,0.001114149523886537,0.013782039378961754,1.1067912601513071e-10,4.808375962152926e-07,0.02397649399707612,0.00028841638957797583,2.2054788166734875e-06,8.51330148518048e-08,1.0558195149061701e-05,7.374841839954729e-14,6.939267890640065e-32,1.2359853709459702e-07
4.7357907386311e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08411468767835387,0.13358485153787625,0.058413749265084906,0.04190038486061245,0.1204933995999449,0.00038462252550995445,4.944255378399222e-10,1.3776677481129722e-06,1.5066223910014902e-07,1.1558214176719562e-15,2.971430022641964e-31,1.010980865511266e-18,1.4442528631299411e-19,7.554216187419072e-05,2.0574331654535816e-21,2.3682114699826855e-21,6.68173677576242e-16,1.4398316223612478e-17,1.4418490413597782e-14,0.00025647723203032607,0.00010647927931340142,0.00021434583254582444,0.001114421742641482,0.013762198609398793,1.1074277248192877e-10,4.804457332882902e-07,0.0239985508699474,0.0002883770740167137,2.210093637149816e-06,8.496093810404156e-08,1.0566157558488177e-05,7.388305121456054e-14,6.94001751160618e-32,1.237690682741481e-07
4.741160758299939e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08411188810429021,0.13353123337581896,0.05834498247247193,0.041931648172790874,0.12058807859619566,0.00038543936999335665,4.943785075032518e-10,1.378213128419501e-06,1.5074456711751675e-07,1.1549931870169e-15,2.977395973817695e-31,1.0120325441743262e-18,1.4455450824465435e-19,7.555264157773648e-05,2.054593572158313e-21,2.372574354816047e-21,6.66851520846105e-16,1.4409018434398357e-17,1.442537827213227e-14,0.000256739688709685,0.00010655749262866073,0.00021431734113411878,0.0011146936924754842,0.01374238029827849,1.1080645113292866e-10,4.800541175172608e-07,0.024020611912431926,0.0002883376073812769,2.214717022335586e-06,8.478919877748464e-08,1.0574107833016451e-05,7.401785072627271e-14,6.940761516968905e-32,1.239396177933321e-07
4.746530777968778e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08410906247848786,0.13347766101254172,0.058276301225320286,0.04196286232725622,0.12068266288720704,0.00038625787700177983,4.943313681703958e-10,1.3787570222085922e-06,1.508267339429151e-07,1.1541656433633566e-15,2.9833629776884e-31,1.0130852094160711e-18,1.4468352548044028e-19,7.556304445234492e-05,2.051755918069079e-21,2.37694130152953e-21,6.655320890456305e-16,1.441973295678297e-17,1.4432253019203897e-14,0.0002570023005714199,0.00010663554050653916,0.00021428873822735764,0.0011149653727318925,0.013722584448058354,1.1087016193149284e-10,4.796627490396956e-07,0.02404267709089458,0.0002882979898903392,2.2193489828565965e-06,8.461779634432276e-08,1.0582045973369701e-05,7.41528168370087e-14,6.941499905722654e-32,1.2411018551026445e-07
4.751900797637617e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08410621083260984,0.13342413443474338,0.05820770545440518,0.0419940273708955,0.12077715251471632,0.00038707804914975036,4.94284119957962e-10,1.3792994320191778e-06,1.509087397339369e-07,1.1533387863026085e-15,2.9893310217306847e-31,1.0141388611354258e-18,1.4481233820691512e-19,7.557337073213892e-05,2.0489202142749277e-21,2.3813123087564016e-21,6.6421537706232e-16,1.4430459804061907e-17,1.443911468073594e-14,0.000257265067409148,0.00010671342303873817,0.00021426002398835083,0.0011152367827547034,0.013702811061095978,1.1093390486231792e-10,4.792716279924035e-07,0.024064746371692043,0.0002882582217635405,2.223989529331368e-06,8.444673028948501e-08,1.0589971980324895e-05,7.428794945000135e-14,6.942232676899232e-32,1.242807712830414e-07
4.756733815339572e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08410362213040945,0.13337599965025754,0.05814604228546593,0.04202203395922969,0.12086211227679652,0.00038781762993845816,4.942415035718328e-10,1.3797863341436476e-06,1.5098240739182825e-07,1.1525952016471979e-15,2.9947031403916322e-31,1.0150879910345184e-18,1.4492809496003685e-19,7.55825990884376e-05,2.0463697574654455e-21,2.3852496858567312e-21,6.630326575010758e-16,1.4440124515389788e-17,1.4445279009366132e-14,0.00025750168989640475,0.00010678337602351106,0.000214234086119313,0.0011154808201838393,0.013685034220783295,1.1099130093704972e-10,4.78919830715808e-07,0.02408461220409348,0.00028822230183808673,2.2281733709193995e-06,8.429305801329284e-08,1.0597095013214714e-05,7.440971107805443e-14,6.942887367159615e-32,1.2443431379898954e-07
4.761566833041527e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08410101240091075,0.13332790193137778,0.058084448245511726,0.04205000084012694,0.1209469954260046,0.00038855856351480204,4.941987991746986e-10,1.380272038147812e-06,1.5105594485472073e-07,1.151852172503559e-15,3.000076082391748e-31,1.0160379198162533e-18,1.450436863492756e-19,7.559176576200838e-05,2.0438208972902456e-21,2.3891903498331526e-21,6.61852133139475e-16,1.4449799230352842e-17,1.4451432778501e-14,0.00025773843759495217,0.00010685319522094773,0.00021420805832330465,0.0011157246377156082,0.01366727557911624,1.110487229709715e-10,4.785682340682052e-07,0.02410448130759191,0.0002881862602377924,2.232364183455424e-06,8.413965740210034e-08,1.0604208219367082e-05,7.453160741743791e-14,6.943537505775491e-32,1.2458787072174228e-07
4.766399850743482e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08409838166741408,0.13327984126825684,0.05802292328386342,0.042077928047929404,0.12103180199307646,0.00038930085178553715,4.941560068534345e-10,1.3807565458777415e-06,1.5112935223778963e-07,1.151109698574315e-15,3.0054498386704493e-31,1.0169886473988212e-18,1.4515911251206886e-19,7.560087092236418e-05,2.0412736416737363e-21,2.3931342996552735e-21,6.606738002658726e-16,1.445948395865204e-17,1.4457576006941127e-14,0.00025797531035279866,0.00010692288069933379,0.00021418194072049526,0.0011159682348731415,0.013649535137606219,1.1110617095128719e-10,4.782168381490501e-07,0.024124353657645776,0.00028815009712480753,2.236561974664785e-06,8.398652807834547e-08,1.0611311599459941e-05,7.465363839518125e-14,6.944183092118862e-32,1.2474144194781595e-07
4.771232868445437e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08409572995328812,0.13323181765099948,0.05796146734977493,0.042105815617029675,0.12111653200884538,0.00039004449665763346,4.941131266955055e-10,1.3812398591779829e-06,1.5120262965630044e-07,1.1503677795622753e-15,3.010824400188889e-31,1.0179401736978368e-18,1.4527437358629944e-19,7.560991473865231e-05,2.0387279984903854e-21,2.397081534281942e-21,6.594976551736432e-16,1.4469178709991404e-17,1.4463708713456434e-14,0.00025821230801746447,0.00010699243252740552,0.0002141557334315197,0.0011162116111800109,0.013631812897699302,1.1116364485759602e-10,4.778656430576924e-07,0.024144229229709026,0.00028811381266192,2.240766752267765e-06,8.383366966351706e-08,1.0618405154206338e-05,7.477580393681446e-14,6.944824125586354e-32,1.2489502737371705e-07
4.776065886147392e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.08409305728196961,0.13318383106966292,0.057900080392433446,0.04213366358187059,0.12120118550424172,0.0003907895000382656,4.940701587889682e-10,1.3817219798915596e-06,1.512757772256089e-07,1.1496264151704308e-15,3.0161997579299485e-31,1.018892498626339e-18,1.4538946971029253e-19,7.56188973796548e-05,2.036183975564887e-21,2.401032052661239e-21,6.583236941612746e-16,1.4478883494076775e-17,1.446983091678615e-14,0.00025844943043598856,0.00010706185077434888,0.00021412943657747753,0.0011164547661602275,0.01361410886077625,1.1122114464255219e-10,4.775146488933702e-07,0.02416410799923136,0.00028807740701255487,2.2449785239795367e-06,8.368108177869884e-08,1.062548888435442e-05,7.48981039646892e-14,6.94546060559921e-32,1.2504862689594226e-07
4.780898903849347e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.084090363676963,0.133135881514257,0.05783876236095987,0.04216147197694492,0.12128576251029285,0.0003915358638347997,4.940271032224699e-10,1.382202909859969e-06,1.5134879506116005e-07,1.14888560510196e-15,3.021575902898213e-31,1.019845622094787e-18,1.4550440102281224e-19,7.562781901378884e-05,2.0336415806723702e-21,2.4049858537304708e-21,6.571519135321407e-16,1.4488598320615958e-17,1.44759426356389e-14,0.0002586866774549254,0.00010713113550979829,0.0002141030502799317,0.0011166976993382419,0.013596423028152584,1.112786702796963e-10,4.771638557551525e-07,0.02418398994165842,0.00028804088034077,2.249197297510083e-06,8.352876404670612e-08,1.0632562790687379e-05,7.502053840245486e-14,6.946092531603291e-32,1.252022404109796e-07
4.785731921551302e-06,0.049886832000000006,0.631014654409785,0.0,0.0,0.0840876491618403,0.13308796897474387,0.057777513204408965,0.04218924083679527,0.12137026305812296,0.0003922835899547834,4.939839600852491e-10,1.3826826509231798e-06,1.5142168327848819e-07,1.1481453490602288e-15,3.0269528261199583e-31,1.0207995440110578e-18,1.4561916766305912e-19,7.563667980910719e-05,2.03110082153855e-21,2.4089429364161834e-21,6.55982309594487e-16,1.4498323199320562e-17,1.4482043888692698e-14,0.00025892404892033697,0.00010720028680383561,0.00021407657466090762,0.0011169404102389612,0.013578755401078642,1.1133622178398158e-10,4.768132637420216e-07,0.024203875032431935,0.00028800423281125645,2.2534230805641555e-06,8.337671609000181e-08,1.063962687402335e-05,7.514310717673602e-14,6.946719903069151e-32,1.2535586781530873e-07
