Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52)
1.237569116712915e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128210272637208,0.11865294525930614,0.022820831938393005,1.1684905037247078e-15,9.75951962307867e-11,6.631195615814871e-07,9.579641169173165e-11,1.0482148126576528e-13,1.8670440788128315e-11,1.1536503207975004e-06,4.048266990904891e-27,1.4571389481326653e-06,1.0749127104751294e-18,2.875735012814598e-14,1.4079259026396317e-18,1.150788934886639e-22,1.0619117370897968e-09,3.6189347509297536e-14,6.209478210153695e-12,5.828207985100551e-05,2.0423954730121582e-17,2.5428535553134587e-11,7.516338907148888e-07,1.4684373606219068e-06,2.2526334806065663e-08,1.2637954154991534e-07,5.691289228594174e-08,1.4909521168195867e-05,3.2979701808932236e-08,1.7597677297502796e-09,3.4156274217612736e-13,2.907440211556468e-16,4.677962833302146e-14
1.263105032094839e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128194697018278,0.11865259409992501,0.022820816759979913,1.2739717393263506e-15,1.0425644351622558e-10,6.839315260069967e-07,1.0237247475090243e-10,1.0725892672999107e-13,1.9448536344731145e-11,1.1774403992473477e-06,4.383076107221509e-27,1.4949941023532664e-06,1.1162353466889892e-18,3.011424252253547e-14,1.5110897838647502e-18,1.2566257157727695e-22,1.1119003429799956e-09,3.688511493166815e-14,6.34400164788382e-12,5.948057041694453e-05,2.2263144256490022e-17,2.6586562410112394e-11,7.644820788573345e-07,1.4986851951490208e-06,2.252472508877685e-08,1.2638897763748576e-07,5.784755969482558e-08,1.5223091132268022e-05,3.439783124220435e-08,1.8033113715621605e-09,3.5690653624031996e-13,3.089843531135356e-16,4.789770610707988e-14
1.2886409474767628e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128179133099899,0.11865224294227648,0.022820801581691186,1.3864502237025944e-15,1.1121888579591144e-10,7.051661881839399e-07,1.092445033713545e-10,1.0970980065489396e-13,2.024245055558276e-11,1.2012291666693241e-06,4.737702512951475e-27,1.5331579046185928e-06,1.158202529765276e-18,3.1504500632518496e-14,1.6196223028282271e-18,1.3696364605734288e-22,1.1631101249503906e-09,3.758211647207702e-14,6.478517396409214e-12,6.0677862974015e-05,2.4223841052963988e-17,2.7770537919551805e-11,7.773198695296608e-07,1.5289307905120297e-06,2.252312875756305e-08,1.263984686617758e-07,5.8801014902698354e-08,1.5536651878291156e-05,3.584675684287196e-08,1.8469849614707852e-09,3.7260634549459846e-13,3.2795914666443435e-16,4.901808204190755e-14
1.3141768628586867e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128163581033937,0.118651891786353,0.02282078640352672,1.5062290350190766e-15,1.1848948517460602e-10,7.26831636695452e-07,1.1641904577172713e-10,1.1217436981907074e-13,2.1052180455226542e-11,1.2250166304492308e-06,5.112869366440066e-27,1.5716299149188283e-06,1.2008101891360481e-18,3.2928231745982454e-14,1.7336939509363175e-18,1.4901399560527295e-22,1.2155445895936782e-09,3.828038322276322e-14,6.613025497660371e-12,6.187394229970058e-05,2.6311264995315288e-17,2.8980459801856898e-11,7.901471116744657e-07,1.5591741315235931e-06,2.252154580302439e-08,1.2640801437302894e-07,5.977322247555877e-08,1.5850203586675607e-05,3.7326537718719865e-08,1.890786847825681e-09,3.8866304312498126e-13,3.476818882947146e-16,5.01408020087978e-14
1.3397127782406107e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128148040971603,0.11865154063214697,0.022820771225486453,1.633617658642147e-15,1.2607521482750754e-10,7.489359287676955e-07,1.2390264916201225e-10,1.14652900947901e-13,2.1877723098203616e-11,1.2488027979599224e-06,5.509310508191923e-27,1.6104096893156347e-06,1.2440544886219276e-18,3.438554205052383e-14,1.8534772753998225e-18,1.618461946391636e-22,1.2692071970992361e-09,3.897994601504424e-14,6.747525993500444e-12,6.306879323653261e-05,2.853074357755602e-17,3.0216325775957406e-11,8.029636547293047e-07,1.589415203007822e-06,2.2519976215386554e-08,1.2641761452098518e-07,6.076414653934234e-08,1.6163746437794584e-05,3.8837233030104104e-08,1.934715406089717e-09,4.050774731959055e-13,3.681660044827212e-16,5.126591201807625e-14
1.3652486936225346e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128132513063456,0.1186511894796508,0.022820756047570275,1.7689319853268225e-15,1.339830583946748e-10,7.714870898893536e-07,1.3170185974339757e-10,1.1714566071377355e-13,2.2719075559017714e-11,1.2725876765611914e-06,5.927770437704571e-27,1.6494967799612355e-06,1.287931822025282e-18,3.587653665357003e-14,1.979146857469955e-18,1.7549351316581167e-22,1.3241013620058208e-09,3.968083546152435e-14,6.8820189257225184e-12,6.426240069280916e-05,3.0887711768977945e-17,3.147813356051644e-11,8.157693486397106e-07,1.619653989801166e-06,2.2518419983907904e-08,1.2642726884992553e-07,6.177375078230253e-08,1.6477280611974336e-05,4.037890198285061e-08,1.9787690377979766e-09,4.2185045094497335e-13,3.8942486133395614e-16,5.2393458175183635e-14
1.3907846090044585e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41281169974593845,0.11865083832885684,0.022820740869778106,1.912494309398572e-15,1.4222000938253272e-10,7.944931134349367e-07,1.3982322270839195e-10,1.1965291573638198e-13,2.3576234932072095e-11,1.296371273599678e-06,6.369004296100253e-27,1.6888907351176954e-06,1.3324388088070445e-18,3.7401319601659674e-14,2.1108792907237057e-18,1.8998991662758887e-22,1.3802304539265857e-09,4.0383081989701536e-14,7.0165043360483254e-12,6.545474964333669e-05,3.3387711871228756e-17,3.2765880874858605e-11,8.285640438525268e-07,1.6498904767531555e-06,2.251687709801883e-08,1.2643697710807312e-07,6.280199845885395e-08,1.6790806289486315e-05,4.1951603821186425e-08,2.02294616967407e-09,4.3898276308763876e-13,4.1147176421497487e-16,5.3523486645399165e-14
1.4163205243863824e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41281014943086053,0.11865048717975754,0.022820725692109852,2.06463332692852e-15,1.5079307057260681e-10,8.179619602915915e-07,1.482732822411673e-10,1.221749325828818e-13,2.444919833165703e-11,1.3201535964087301e-06,6.833777854422137e-27,1.7285910991763803e-06,1.3775722898456075e-18,3.8959993899238083e-14,2.2488531593998783e-18,2.0537006574927814e-22,1.437597798250035e-09,4.1086715868590575e-14,7.150982266127343e-12,6.664582513010425e-05,3.603639337541791e-17,3.40795654396845e-11,8.413475913474892e-07,1.6801246487270743e-06,2.2515347545066815e-08,1.264467390292367e-07,6.384885239058387e-08,1.7104323650535287e-05,4.3555397820842304e-08,2.0672452528380885e-09,4.564751681301251e-13,4.34319957403349e-16,5.4656043625495546e-14
1.4353165380912394e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41280899697738865,0.11865022596315149,0.02282071440161414,2.183570336168394e-15,1.5739269172319307e-10,8.357252027453201e-07,1.547763169781685e-10,1.2406077889781737e-13,2.5108839910020137e-11,1.337844300988679e-06,7.195249007930654e-27,1.7583224364154096e-06,1.411551428007847e-18,4.0141526017554966e-14,2.355646551402348e-18,2.174054443485294e-22,1.4810781441543426e-09,4.161106264162219e-14,7.251014761352705e-12,6.753102416250816e-05,3.810658280437078e-17,3.5073629964222115e-11,8.508498764201603e-07,1.7026141566727541e-06,2.2514218361416877e-08,1.2645403552354661e-07,6.463964712251468e-08,1.7337542040287417e-05,4.476865319964908e-08,2.100277270386854e-09,4.697216666755559e-13,4.518441598082107e-16,5.5500213438556204e-14
1.4543125517960965e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128078452273659,0.11864996474747588,0.02282070311118691,2.307579044571735e-15,1.641850780236195e-10,8.537522011412457e-07,1.6146755928763599e-10,1.2595505126324843e-13,2.5777224333941186e-11,1.355534307497256e-06,7.570499359737856e-27,1.7882228889862537e-06,1.4458744877766572e-18,4.1341910944699986e-14,2.466068717819405e-18,2.299642232910976e-22,1.5252468645596019e-09,4.213620618162812e-14,7.351043157269382e-12,6.841550414154574e-05,4.026464071345647e-17,3.608204540215742e-11,8.603458494405034e-07,1.7251023689713036e-06,2.2513096545064747e-08,1.2646136146795838e-07,6.544070171757477e-08,1.757075600169645e-05,4.599917153737991e-08,2.1333753091422368e-09,4.831681285127211e-13,4.698244798122647e-16,5.634582706063454e-14
1.4733085655009535e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128066941868611,0.1186497035327276,0.02282069182082813,2.4368016514547062e-15,1.711731210741626e-10,8.720461969272202e-07,1.6834970202935645e-10,1.2785785935683098e-13,2.645435043680881e-11,1.3732236189387913e-06,7.959855583691052e-27,1.8182922652053939e-06,1.4805403991941065e-18,4.2561189995020096e-14,2.580195275768759e-18,2.430614192303991e-22,1.5701052820452096e-09,4.2662158814867864e-14,7.4510674709427e-12,6.92992589834157e-05,4.251300789179854e-17,3.710481081763532e-11,8.698354496291026e-07,1.7475892794074722e-06,2.2511982089955558e-08,1.2646871674876222e-07,6.625200041214658e-08,1.7803965608860986e-05,4.7246977255927004e-08,2.166538756535292e-09,4.968148361152289e-13,4.882663030282297e-16,5.719290350309156e-14
1.4923045792058105e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128055438619217,0.11864944231890348,0.02282068053053774,2.5713823145582702e-15,1.783597147005393e-10,8.906104212126661e-07,1.7542543775500063e-10,1.2976931284032994e-13,2.714021705802072e-11,1.3909122383134113e-06,8.363647608732065e-27,1.8485303722252062e-06,1.5155481557581417e-18,4.3799404182512216e-14,2.6981024289430846e-18,2.5671226157070215e-22,1.6156547063533581e-09,4.318893283709747e-14,7.551087719414853e-12,7.018228262562488e-05,4.48541578003001e-17,3.8141925275687223e-11,8.793186163735419e-07,1.7700748817707907e-06,2.2510874989142737e-08,1.2647610125561008e-07,6.707352731120754e-08,1.803717093584674e-05,4.851209477953738e-08,2.199767006795247e-09,5.106620636603925e-13,5.071749959866033e-16,5.804146176707732e-14
